000002 Ａ股指数 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
11/25/2011	2506.74	2517.87	2485.09	2493.03	45150309	46114594816.000
11/28/2011	2496.86	2510.46	2484.60	2496.02	45878900	46310690816.000
11/29/2011	2512.75	2527.82	2501.43	2526.83	54885278	56917413888.000
11/30/2011	2520.45	2521.47	2429.86	2444.45	75719356	71704403968.000
12/01/2011	2506.26	2538.99	2490.03	2500.63	97857697	94794006528.000
12/02/2011	2488.09	2491.70	2456.87	2473.46	59455115	57114144768.000
12/05/2011	2476.12	2476.12	2438.96	2444.86	51896218	48471371776.000
12/06/2011	2437.95	2443.36	2420.56	2436.96	45668727	42476777472.000
12/07/2011	2436.60	2451.53	2428.43	2444.07	41369543	39645917184.000
12/08/2011	2441.11	2458.59	2412.54	2440.90	51239469	49090686976.000
12/09/2011	2425.89	2442.40	2419.53	2425.63	39827970	38799441920.000
12/12/2011	2422.35	2426.20	2399.44	2400.79	39491047	36445917184.000
12/13/2011	2392.07	2394.85	2353.10	2355.96	58348947	51445587968.000
12/14/2011	2348.42	2364.45	2330.92	2334.89	43899491	38533582848.000
12/15/2011	2321.55	2322.82	2283.47	2284.97	56431298	47142662144.000
12/16/2011	2283.53	2331.58	2274.22	2330.84	57005762	50442006528.000
12/19/2011	2313.24	2327.31	2267.96	2323.92	57602121	49614962688.000
12/20/2011	2314.89	2346.52	2311.58	2321.48	52532345	46440697856.000
12/21/2011	2336.41	2344.05	2292.98	2295.52	50658245	46011326464.000
12/22/2011	2282.32	2306.43	2251.82	2290.35	58707016	47895928832.000
12/23/2011	2287.84	2325.46	2281.80	2309.72	52220454	43375943680.000
12/26/2011	2297.98	2318.79	2290.02	2294.31	43488889	36348551168.000
12/27/2011	2290.77	2301.61	2265.74	2269.37	45504024	37294534656.000
12/28/2011	2260.37	2274.00	2235.62	2273.30	49418263	39905255424.000
12/29/2011	2264.03	2285.84	2259.77	2277.03	44538528	35894554624.000
12/30/2011	2281.19	2305.77	2281.19	2304.12	51761216	42611728384.000
01/04/2012	2317.26	2323.08	2271.89	2272.67	49067260	40533807104.000
01/05/2012	2263.75	2287.46	2247.81	2250.85	58527154	46492581888.000
01/06/2012	2250.56	2267.51	2234.30	2266.53	50376132	39354769408.000
01/09/2012	2267.92	2332.25	2250.82	2331.89	76401860	61936377856.000
01/10/2012	2327.62	2397.67	2323.87	2394.60	109144846	90793320448.000
01/11/2012	2391.62	2399.77	2373.10	2384.44	84115569	74083352576.000
01/12/2012	2376.79	2404.53	2373.13	2383.41	71268523	63780618240.000
01/13/2012	2385.60	2390.29	2331.82	2351.58	71189263	63884623872.000
01/16/2012	2336.74	2348.07	2311.16	2311.32	45676361	42798092288.000
01/17/2012	2311.69	2407.92	2300.70	2407.92	87426509	77201227776.000
01/18/2012	2408.40	2421.77	2365.42	2374.30	89650614	80497680384.000
01/19/2012	2373.98	2415.58	2366.93	2405.50	72231367	63749451776.000
01/20/2012	2410.15	2433.67	2403.20	2429.70	69652888	62762000384.000
01/30/2012	2435.22	2435.22	2393.15	2393.94	58198031	51737870336.000
01/31/2012	2394.90	2405.86	2385.57	2401.87	48560204	43673546752.000
02/01/2012	2397.11	2415.77	2371.18	2376.14	53278512	48397668352.000
02/02/2012	2382.15	2422.79	2376.76	2422.79	63239247	57528815616.000
02/03/2012	2416.59	2447.66	2410.64	2441.49	78670170	70097657856.000
02/06/2012	2445.54	2453.21	2427.85	2442.23	75455770	67155349504.000
02/07/2012	2429.90	2430.23	2387.34	2401.03	67095623	57961451520.000
02/08/2012	2400.94	2463.05	2395.69	2459.40	86835604	80709730304.000
02/09/2012	2455.86	2476.23	2445.07	2461.51	97685311	89448972288.000
02/10/2012	2453.56	2481.82	2451.29	2463.98	96090496	82027929600.000
02/13/2012	2443.05	2478.00	2435.71	2463.85	86026627	77608034304.000
02/14/2012	2460.70	2464.49	2443.27	2456.39	72925257	66179854336.000
02/15/2012	2451.86	2487.31	2446.25	2479.34	98486035	87447240704.000
02/16/2012	2476.39	2486.77	2453.50	2468.99	94685690	83591970816.000
02/17/2012	2479.27	2485.45	2456.29	2469.29	71613755	64967782400.000
02/20/2012	2497.10	2501.62	2474.35	2476.01	88588143	82123751424.000
02/21/2012	2478.00	2495.45	2456.54	2494.70	79075449	74399424512.000
02/22/2012	2493.72	2518.80	2486.87	2517.87	118257733	108876357632.000
02/23/2012	2515.91	2531.74	2510.65	2524.11	112208282	105285836800.000
02/24/2012	2525.49	2555.90	2519.58	2555.54	134402878	121224003584.000
02/27/2012	2563.68	2596.15	2560.74	2563.30	157484373	144337207296.000
02/28/2012	2556.90	2575.54	2547.41	2568.42	117986001	106749378560.000
02/29/2012	2562.50	2569.70	2541.63	2543.89	95145962	91629928448.000
03/01/2012	2533.74	2553.74	2533.27	2541.42	74764661	70907609088.000
03/02/2012	2545.61	2578.05	2545.61	2577.60	102802245	96233365504.000
03/05/2012	2581.97	2587.16	2558.06	2561.09	112204176	107375190016.000
03/06/2012	2555.61	2557.98	2520.34	2524.93	103228976	100400947200.000
03/07/2012	2504.77	2528.35	2501.98	2508.56	94403538	91510882304.000
03/08/2012	2515.16	2541.84	2515.16	2535.11	96059560	93066330112.000
03/09/2012	2540.99	2556.28	2529.50	2555.18	100044640	100146159616.000
03/12/2012	2554.20	2556.65	2535.62	2550.32	105835590	107971313664.000
03/13/2012	2548.19	2573.77	2543.79	2572.27	104033705	102280421376.000
03/14/2012	2581.85	2593.71	2495.87	2504.68	178837115	170248814592.000
03/15/2012	2501.35	2517.80	2478.31	2486.40	119465214	111976726528.000
03/16/2012	2490.59	2520.27	2480.64	2518.78	103229411	102187712512.000
03/19/2012	2515.09	2526.71	2496.67	2524.45	101718029	102786318336.000
03/20/2012	2521.67	2521.67	2488.72	2489.57	97507254	94427652096.000
03/21/2012	2497.84	2510.41	2473.15	2490.95	95363223	94787878912.000
03/22/2012	2489.67	2499.30	2476.24	2488.45	79002888	76724477952.000
03/23/2012	2481.46	2483.79	2453.34	2461.11	76428163	73898049536.000
03/26/2012	2460.65	2469.97	2450.20	2462.21	55166941	53928718336.000
03/27/2012	2470.52	2475.97	2455.59	2458.60	60627282	65042104320.000
03/28/2012	2452.11	2452.58	2389.75	2393.35	83206544	78000431104.000
03/29/2012	2384.79	2389.18	2348.68	2358.92	73909376	67856449536.000
03/30/2012	2362.98	2373.64	2352.70	2370.07	61769825	55827116032.000
04/05/2012	2365.08	2413.01	2358.11	2411.34	79772589	74438991872.000
04/06/2012	2407.99	2419.06	2400.11	2415.84	71861568	68737318912.000
04/09/2012	2409.00	2413.85	2392.70	2394.10	59534917	55027822592.000
04/10/2012	2389.09	2415.70	2365.86	2415.15	67081240	63007830016.000
04/11/2012	2395.00	2428.76	2388.04	2418.19	74680098	67203788800.000
04/12/2012	2419.82	2462.44	2417.05	2462.24	97305291	87097344000.000
04/13/2012	2462.89	2482.00	2458.09	2470.93	98369348	92120031232.000
04/16/2012	2457.43	2476.17	2453.14	2468.76	85022676	73607233536.000
04/17/2012	2467.02	2475.02	2443.99	2445.70	84363783	72306663424.000
04/18/2012	2452.18	2496.74	2448.71	2493.78	108232051	92915089408.000
04/19/2012	2491.44	2500.22	2481.83	2491.47	94024628	89838002176.000
04/20/2012	2487.30	2521.57	2484.64	2521.11	115234715	101635072000.000
04/23/2012	2517.55	2525.61	2495.81	2501.60	121677975	108819439616.000
04/24/2012	2492.84	2530.03	2461.57	2501.81	132816080	117068447744.000
04/25/2012	2494.84	2525.53	2488.99	2520.69	130418244	112801390592.000
04/26/2012	2522.51	2529.03	2506.48	2518.47	115057119	104605474816.000
04/27/2012	2516.07	2522.37	2507.15	2509.71	90813688	83810058240.000
05/02/2012	2535.70	2562.21	2521.73	2553.91	127284247	123606163456.000
05/03/2012	2548.81	2557.66	2542.72	2555.69	101885826	101995921408.000
05/04/2012	2552.95	2569.99	2542.95	2568.17	101761639	102114803712.000
05/07/2012	2557.39	2568.12	2547.97	2568.12	108471546	111181807616.000
05/08/2012	2567.72	2567.72	2546.05	2564.81	104379333	104762646528.000
05/09/2012	2547.56	2547.56	2521.45	2522.59	97465810	99256385536.000
05/10/2012	2524.03	2533.63	2515.95	2524.44	81336111	80829833216.000
05/11/2012	2520.07	2530.40	2506.74	2508.43	74528934	75626307584.000
05/14/2012	2522.37	2525.50	2490.52	2493.40	90188629	89178177536.000
05/15/2012	2479.08	2489.13	2466.06	2487.28	77652253	77165486080.000
05/16/2012	2481.45	2484.34	2455.57	2457.33	76396892	73972588544.000
05/17/2012	2458.37	2496.21	2453.26	2491.54	86528342	81270284288.000
05/18/2012	2476.87	2481.85	2449.01	2455.62	89390483	78789304320.000
05/21/2012	2454.62	2472.29	2440.75	2459.66	74575743	69903032320.000
05/22/2012	2467.45	2486.61	2466.50	2485.82	76597539	75262771200.000
05/23/2012	2481.58	2490.86	2462.04	2475.50	84032491	84778336256.000
05/24/2012	2471.57	2485.61	2455.71	2462.43	79005007	76727304192.000
05/25/2012	2461.98	2467.54	2437.74	2444.22	73738869	67878682624.000
05/28/2012	2435.56	2474.10	2418.89	2473.71	94463235	86431768576.000
05/29/2012	2473.23	2507.04	2470.51	2503.22	116790257	111162163200.000
05/30/2012	2498.78	2505.35	2491.18	2498.05	89467246	84634402816.000
05/31/2012	2482.64	2496.30	2474.65	2484.91	77618364	75190755328.000
06/01/2012	2485.99	2501.54	2477.83	2486.19	76800108	76953247744.000
06/04/2012	2458.46	2459.83	2417.90	2418.23	89834033	86712606720.000
06/05/2012	2423.72	2433.71	2413.53	2421.78	65891722	64002703360.000
06/06/2012	2425.61	2433.50	2410.40	2419.34	58362602	58467749888.000
06/07/2012	2435.21	2439.36	2397.35	2402.05	60013987	59536359424.000
06/08/2012	2415.77	2416.44	2384.82	2389.79	67677251	63629852672.000
06/11/2012	2391.31	2421.64	2386.35	2415.40	63997996	60068446208.000
06/12/2012	2403.98	2408.09	2389.17	2398.40	59746084	55127154688.000
06/13/2012	2398.30	2429.68	2392.90	2428.85	78065825	73728376832.000
06/14/2012	2416.07	2424.28	2401.69	2404.71	71445451	68823834624.000
06/15/2012	2408.76	2423.92	2391.49	2416.02	68412950	67621068800.000
06/18/2012	2423.02	2435.04	2418.76	2425.40	60162889	59709030400.000
06/19/2012	2422.69	2422.69	2406.94	2409.44	59854022	57634689024.000
06/20/2012	2409.04	2413.26	2399.73	2401.08	53870163	50309648384.000
06/21/2012	2396.48	2396.48	2360.13	2367.53	58703988	54443720704.000
06/25/2012	2359.84	2359.84	2327.88	2328.99	59376329	54359187456.000
06/26/2012	2319.08	2334.38	2307.87	2326.84	52642799	47086845952.000
06/27/2012	2324.60	2338.91	2317.67	2321.46	50835501	45087301632.000
06/28/2012	2324.95	2329.05	2298.91	2299.39	53973930	50073878528.000
06/29/2012	2293.90	2331.61	2291.95	2330.50	61195725	55791554560.000
07/02/2012	2339.80	2340.35	2319.89	2331.18	61954506	60483072000.000
07/03/2012	2330.62	2350.90	2323.77	2334.50	62359510	60254093312.000
07/04/2012	2338.86	2345.07	2324.29	2332.48	55050398	52126650368.000
07/05/2012	2322.94	2322.94	2296.17	2305.33	57630055	51917254656.000
07/06/2012	2307.83	2332.74	2288.74	2328.63	76246986	70563823616.000
07/09/2012	2315.22	2321.56	2271.07	2273.32	74803127	69090459648.000
07/10/2012	2269.29	2281.09	2258.53	2266.57	58754805	52975702016.000
07/11/2012	2261.94	2279.22	2258.32	2278.01	58388087	53197754368.000
07/12/2012	2274.53	2300.87	2254.20	2288.65	81747523	79041617920.000
07/13/2012	2283.07	2302.56	2280.76	2289.11	57322200	55858630656.000
07/16/2012	2291.25	2291.44	2247.49	2249.37	67226093	62572208128.000
07/17/2012	2243.57	2267.57	2242.56	2263.23	54956299	51907047424.000
07/18/2012	2261.84	2272.82	2239.78	2271.54	66249061	59115823104.000
07/19/2012	2266.49	2301.59	2261.93	2288.00	78951579	68157067264.000
07/20/2012	2282.95	2288.93	2264.08	2270.99	64126060	54438293504.000
07/23/2012	2255.81	2255.81	2236.30	2242.42	55461033	47869280256.000
07/24/2012	2232.88	2260.84	2231.51	2247.87	54153611	46507114496.000
07/25/2012	2242.04	2253.08	2233.89	2237.40	47920043	40799715328.000
07/26/2012	2236.18	2249.50	2224.85	2226.74	52502412	44722098176.000
07/27/2012	2233.01	2240.52	2221.09	2229.65	51844589	46558089216.000
07/30/2012	2229.03	2239.15	2207.99	2210.40	51223848	42084651008.000
07/31/2012	2209.93	2217.92	2200.72	2203.89	52803347	43238334464.000
08/01/2012	2201.92	2232.14	2201.89	2224.44	53361678	44237836288.000
08/02/2012	2221.09	2227.71	2203.67	2211.71	53211032	41679867904.000
08/03/2012	2214.63	2234.65	2208.69	2234.15	52948718	43582947328.000
08/06/2012	2230.32	2261.14	2228.34	2257.17	71354149	60959772672.000
08/07/2012	2255.25	2262.21	2250.87	2260.04	74718790	61804318720.000
08/08/2012	2261.47	2271.71	2255.25	2263.60	72621658	62218199040.000
08/09/2012	2261.98	2278.84	2250.73	2277.32	72278280	65164517376.000
08/10/2012	2276.16	2280.15	2268.09	2271.78	67975779	60781408256.000
08/13/2012	2266.75	2266.75	2235.99	2237.60	71039592	62960185344.000
08/14/2012	2238.64	2245.94	2219.98	2244.23	67233331	59536314368.000
08/15/2012	2239.75	2240.67	2218.98	2219.44	54267530	45841530880.000
08/16/2012	2216.43	2223.40	2209.73	2212.38	45003755	38922989568.000
08/17/2012	2211.81	2221.34	2200.43	2215.19	44197810	39071227904.000
08/20/2012	2201.89	2210.85	2188.03	2206.81	46501610	39177166848.000
08/21/2012	2206.21	2224.85	2202.73	2218.61	60501204	51374120960.000
08/22/2012	2219.26	2221.64	2196.94	2207.55	58191698	48853929984.000
08/23/2012	2206.76	2219.07	2196.33	2213.09	58234154	50233860096.000
08/24/2012	2208.15	2209.69	2188.12	2191.15	59933566	49563758592.000
08/27/2012	2184.12	2184.12	2152.66	2153.01	60074432	47759921152.000
08/28/2012	2152.27	2182.61	2149.60	2171.24	54154609	41989083136.000
08/29/2012	2164.57	2172.03	2148.79	2150.32	51971219	41512022016.000
08/30/2012	2140.64	2157.61	2128.64	2149.67	61706704	50657669120.000
08/31/2012	2143.06	2156.70	2141.33	2144.30	45955972	35181375488.000
09/03/2012	2141.52	2164.48	2137.63	2156.44	60427435	47812390912.000
09/04/2012	2157.99	2161.34	2135.58	2140.18	57308344	47500185600.000
09/05/2012	2135.15	2145.09	2124.87	2133.93	57392509	44771139584.000
09/06/2012	2137.07	2149.94	2132.54	2148.85	55876451	42637885440.000
09/07/2012	2160.47	2246.40	2160.47	2228.30	139148154	110767620096.000
09/10/2012	2228.62	2241.30	2220.67	2235.75	103215217	85924872192.000
09/11/2012	2228.02	2228.02	2206.75	2220.72	80156059	65622134784.000
09/12/2012	2230.34	2238.90	2208.72	2226.97	83828639	69010677760.000
09/13/2012	2224.11	2230.67	2209.62	2210.01	78776270	64461438976.000
09/14/2012	2227.87	2237.16	2210.80	2224.15	90937583	75981881344.000
09/17/2012	2220.74	2221.78	2175.63	2176.70	75986823	62277816320.000
09/18/2012	2167.10	2172.79	2150.65	2156.81	53585504	43525513216.000
09/19/2012	2158.39	2167.69	2152.20	2165.43	52031363	43457040384.000
09/20/2012	2157.51	2157.51	2118.53	2120.36	67228343	53836369920.000
09/21/2012	2115.87	2138.31	2113.43	2122.30	60101628	47596154880.000
09/24/2012	2110.82	2137.15	2099.81	2129.09	57482265	45485277184.000
09/25/2012	2124.29	2135.28	2117.14	2125.01	48114928	38393430016.000
09/26/2012	2123.50	2128.95	2093.81	2098.74	50224201	38301569024.000
09/27/2012	2097.54	2165.74	2096.78	2153.40	76415838	60197351424.000
09/28/2012	2139.29	2188.36	2136.63	2184.71	79199791	64674967552.000
10/08/2012	2183.32	2195.33	2160.48	2172.39	54928741	44697104384.000
10/09/2012	2179.93	2219.53	2179.93	2215.19	84170537	67346685952.000
10/10/2012	2211.35	2222.31	2201.87	2220.15	78625543	60411195392.000
10/11/2012	2214.15	2217.93	2200.43	2202.25	74249847	56643821568.000
10/12/2012	2208.78	2227.92	2191.38	2204.40	68085212	51349114880.000
10/15/2012	2204.50	2206.82	2183.64	2197.91	53733775	42222870528.000
10/16/2012	2196.17	2211.62	2188.44	2197.98	57597846	47143960576.000
10/17/2012	2203.74	2213.08	2186.69	2205.14	59730460	47003709440.000
10/18/2012	2208.17	2238.78	2207.11	2232.48	86890434	65578745856.000
10/19/2012	2230.52	2237.92	2226.25	2228.94	67441643	50519379968.000
10/22/2012	2218.65	2239.11	2212.60	2233.57	59951409	47455428608.000
10/23/2012	2232.89	2237.21	2211.70	2214.35	72506085	53944074240.000
10/24/2012	2206.34	2224.39	2204.08	2215.98	72715085	49661800448.000
10/25/2012	2214.69	2229.33	2199.81	2200.81	85133440	55584497664.000
10/26/2012	2199.30	2201.45	2155.18	2163.72	78315580	54129065984.000
10/29/2012	2159.17	2165.84	2149.96	2156.09	53433767	38987948032.000
10/30/2012	2156.38	2173.91	2151.15	2159.67	60418498	42701893632.000
10/31/2012	2158.38	2168.18	2150.44	2166.49	59360782	43076845568.000
11/01/2012	2167.71	2209.09	2167.62	2203.74	82538191	62432104448.000
11/02/2012	2204.81	2219.30	2195.46	2217.01	76346029	55772459008.000
11/05/2012	2213.09	2223.61	2203.92	2213.84	71351330	53129482240.000
11/06/2012	2213.45	2214.64	2176.53	2205.43	71096026	53589430272.000
11/07/2012	2201.67	2212.42	2192.07	2205.17	59242344	47098384384.000
11/08/2012	2189.97	2191.32	2168.32	2169.23	66396954	49182515200.000
11/09/2012	2163.97	2175.21	2159.67	2166.64	54078381	38993801216.000
11/12/2012	2166.80	2177.69	2159.06	2177.38	56569250	42027421696.000
11/13/2012	2176.18	2176.18	2140.41	2144.47	60864659	44513452032.000
11/14/2012	2143.80	2153.51	2136.38	2152.37	47957153	35814739968.000
11/15/2012	2141.91	2150.41	2125.56	2125.99	50448592	37033590784.000
11/16/2012	2122.24	2124.38	2096.02	2109.69	49438887	36746330112.000
11/19/2012	2108.14	2113.51	2089.73	2112.02	45207702	36036640768.000
11/20/2012	2115.65	2118.98	2098.53	2103.54	42446445	33317777408.000
11/21/2012	2102.79	2126.84	2089.10	2125.96	53149395	39599419392.000
11/22/2012	2116.38	2118.40	2104.35	2110.54	45517083	33698828288.000
11/23/2012	2115.17	2130.79	2112.02	2122.92	51434376	38223421440.000
11/26/2012	2118.67	2122.82	2108.92	2112.52	44678325	33063927808.000
11/27/2012	2106.85	2109.12	2084.11	2084.98	56473453	39026405376.000
11/28/2012	2077.94	2078.34	2060.90	2066.51	50338843	34407735296.000
11/29/2012	2065.87	2073.88	2054.23	2055.99	49386711	33111627776.000
11/30/2012	2054.24	2076.81	2051.61	2073.24	56618986	37561032704.000
12/03/2012	2070.28	2081.74	2049.98	2051.96	61509983	42933673984.000
12/04/2012	2048.65	2073.34	2041.16	2068.08	62183869	42955915264.000
12/05/2012	2065.95	2136.68	2062.90	2127.56	119513934	85231804416.000
12/06/2012	2125.10	2132.49	2113.39	2124.78	81288541	58362408960.000
12/07/2012	2124.27	2163.09	2119.23	2158.91	114815489	81999388672.000
12/10/2012	2164.74	2185.39	2161.88	2181.98	115059526	81312522240.000
12/11/2012	2175.44	2187.12	2167.73	2172.48	93138225	67815862272.000
12/12/2012	2170.97	2184.27	2163.77	2180.92	78368241	57022713856.000
12/13/2012	2175.34	2179.47	2156.47	2158.57	71967242	52050739200.000
12/14/2012	2159.86	2254.10	2159.70	2252.13	160197623	117411577856.000
12/17/2012	2253.68	2271.98	2253.50	2262.30	143801885	110334410752.000
12/18/2012	2257.60	2286.82	2245.90	2264.50	125576214	98818596864.000
12/19/2012	2260.51	2278.09	2255.93	2264.25	94118151	75685847040.000
12/20/2012	2257.89	2277.49	2244.01	2270.67	99098449	79954378752.000
12/21/2012	2271.95	2293.78	2249.44	2254.83	102958734	84378632192.000
12/24/2012	2252.04	2272.78	2251.18	2260.84	78184975	67830116352.000
12/25/2012	2255.87	2325.10	2248.05	2318.10	142682827	114598846464.000
12/26/2012	2315.96	2325.17	2310.79	2323.70	120992749	96754704384.000
12/27/2012	2328.43	2340.03	2308.57	2309.74	128240540	100046602240.000
12/28/2012	2311.85	2340.03	2307.71	2338.32	114999432	91534426112.000
12/31/2012	2341.72	2376.44	2341.72	2376.04	127279974	105194504192.000
01/04/2013	2397.40	2404.32	2362.75	2384.19	138454034	114079162368.000
01/07/2013	2378.58	2401.11	2373.53	2392.59	116874950	96232218624.000
01/08/2013	2391.78	2396.32	2368.77	2382.49	121111652	105525182464.000
01/09/2013	2377.47	2390.79	2364.83	2381.87	120884242	102245138432.000
01/10/2013	2380.88	2402.93	2374.85	2390.59	119284494	97835352064.000
01/11/2013	2392.18	2397.45	2339.65	2348.10	124295787	101127995392.000
01/14/2013	2341.08	2426.19	2339.85	2420.01	143803986	123129896960.000
01/15/2013	2420.75	2442.07	2417.44	2434.62	164839742	140601622528.000
01/16/2013	2430.92	2435.77	2386.20	2417.63	152766274	132735410176.000
01/17/2013	2413.05	2413.54	2382.35	2391.81	118464005	102863683584.000
01/18/2013	2403.28	2433.33	2392.89	2425.51	124772098	105023799296.000
01/21/2013	2430.09	2438.42	2412.76	2436.86	133421221	112340836352.000
01/22/2013	2434.98	2444.65	2408.53	2423.06	147791570	122475618304.000
01/23/2013	2416.13	2433.37	2403.44	2429.00	116847881	96256450560.000
01/24/2013	2428.29	2473.11	2394.02	2410.05	159576708	134816595968.000
01/25/2013	2407.33	2416.04	2395.07	2398.29	91767261	79819382784.000
01/28/2013	2402.55	2456.46	2402.55	2456.02	127446072	116423548928.000
01/29/2013	2456.72	2474.11	2446.34	2469.04	140951639	124435709952.000
01/30/2013	2470.90	2495.13	2457.50	2493.78	149224493	124487213056.000
01/31/2013	2494.78	2503.61	2482.01	2496.83	138875622	115741908992.000
02/01/2013	2488.44	2534.39	2480.20	2532.13	139890144	125055139840.000
02/04/2013	2539.37	2554.54	2530.66	2541.79	166656574	151992401920.000
02/05/2013	2523.79	2551.55	2515.77	2547.00	150011539	126682062848.000
02/06/2013	2546.49	2555.91	2541.18	2548.30	115626277	104076279808.000
02/07/2013	2544.31	2547.66	2505.98	2531.36	118818427	108717932544.000
02/08/2013	2529.35	2557.00	2526.97	2545.86	107988273	98340569088.000
02/18/2013	2555.79	2558.83	2528.07	2534.52	115465450	103216857088.000
02/19/2013	2533.18	2540.35	2484.68	2494.53	121781583	105444802560.000
02/20/2013	2495.15	2510.15	2481.59	2509.36	109560584	96824475648.000
02/21/2013	2490.03	2490.03	2417.11	2434.64	142949520	126036746240.000
02/22/2013	2431.51	2439.81	2416.65	2422.30	96127833	87156580352.000
02/25/2013	2429.08	2448.03	2423.09	2434.37	87761442	77324189696.000
02/26/2013	2421.67	2450.02	2396.67	2400.30	116747083	105449136128.000
02/27/2013	2400.30	2400.30	2400.30	2400.30	0	0.000
数据来源:通达信
