000001 上证指数 日线
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
12/02/2009	3252.98	3278.27	3245.96	3269.75	189209475	206787985408.000
12/03/2009	3268.00	3270.37	3227.77	3264.63	170458800	191423922176.000
12/04/2009	3256.61	3319.13	3214.84	3317.04	243137887	263158022144.000
12/07/2009	3313.06	3334.01	3302.13	3331.90	157473121	175696068608.000
12/08/2009	3330.33	3330.38	3260.67	3296.66	153232556	166065160192.000
12/09/2009	3258.00	3284.65	3228.20	3239.57	129467595	139285970944.000
12/10/2009	3258.35	3276.13	3225.56	3254.26	105610142	115025215488.000
12/11/2009	3260.45	3280.94	3242.37	3247.32	103129001	109995704320.000
12/14/2009	3246.95	3315.03	3178.23	3302.90	139662237	143874719744.000
12/15/2009	3283.60	3303.18	3267.94	3274.46	116372707	128944832512.000
12/16/2009	3262.86	3299.33	3246.61	3255.21	116057638	125727342592.000
12/17/2009	3261.61	3272.97	3176.63	3179.08	119382282	126605213696.000
12/18/2009	3154.82	3169.58	3108.03	3113.89	113626419	118903316480.000
12/21/2009	3108.07	3123.99	3088.00	3122.97	86047283	92492021760.000
12/22/2009	3126.62	3129.31	3039.86	3050.52	96817287	101680988160.000
12/23/2009	3048.20	3078.84	3041.35	3073.78	90495804	92940558336.000
12/24/2009	3080.87	3156.53	3075.11	3153.41	118410976	126387109888.000
12/25/2009	3149.23	3154.77	3128.15	3141.35	92991117	103124148224.000
12/28/2009	3148.86	3202.09	3148.86	3188.78	103142139	112776855552.000
12/29/2009	3190.17	3212.52	3166.76	3211.76	111437670	118827794432.000
12/30/2009	3211.83	3267.00	3206.22	3262.60	154267501	162894413824.000
12/31/2009	3265.00	3282.21	3250.03	3277.14	133111852	142323580928.000
01/04/2010	3289.75	3295.28	3243.32	3243.76	122446259	136464146432.000
01/05/2010	3254.47	3290.51	3221.46	3282.18	142274964	165339381760.000
01/06/2010	3277.52	3295.87	3253.04	3254.21	135131301	160284426240.000
01/07/2010	3253.99	3268.82	3176.71	3192.78	145228703	160533823488.000
01/08/2010	3177.26	3198.92	3149.02	3196.00	114602542	124813623296.000
01/11/2010	3301.61	3306.75	3197.33	3212.75	161502182	182514876416.000
01/12/2010	3205.70	3275.20	3180.08	3273.97	159128744	177844224000.000
01/13/2010	3204.98	3232.82	3165.49	3172.66	185213142	202360602624.000
01/14/2010	3183.38	3219.02	3165.60	3215.55	151986663	171208540160.000
01/15/2010	3217.19	3241.82	3197.22	3224.15	131414089	153643335680.000
01/18/2010	3213.64	3238.24	3202.21	3237.10	145703540	171726454784.000
01/19/2010	3242.22	3268.81	3236.84	3246.87	144950161	165774835712.000
01/20/2010	3252.04	3255.13	3148.33	3151.85	172555629	195394207744.000
01/21/2010	3154.19	3176.15	3126.90	3158.86	132639664	145694261248.000
01/22/2010	3118.72	3147.83	3062.63	3128.59	156427043	167218413568.000
01/25/2010	3103.32	3137.00	3092.93	3094.41	93994068	98070519808.000
01/26/2010	3094.85	3107.20	3001.96	3019.39	109494646	112348086272.000
01/27/2010	3020.54	3028.65	2972.63	2986.61	93150250	93409853440.000
01/28/2010	2985.21	3006.04	2963.89	2994.14	85167124	87828856832.000
01/29/2010	2979.74	3024.85	2968.45	2989.29	91271121	97625178112.000
02/01/2010	2981.37	2981.37	2912.89	2941.36	100564350	105912139776.000
02/02/2010	2955.75	2990.75	2930.56	2934.71	93734932	99637895168.000
02/03/2010	2945.03	3005.13	2890.02	3003.83	119005325	122261766144.000
02/04/2010	2983.05	3015.13	2968.68	2995.31	111441893	116737007616.000
02/05/2010	2936.20	2959.23	2918.91	2939.40	107746151	112754032640.000
02/08/2010	2936.45	2954.27	2922.19	2935.17	68452322	74134929408.000
02/09/2010	2932.09	2957.47	2929.21	2948.84	69093617	69304770560.000
02/10/2010	2967.14	2983.18	2958.22	2982.50	62322402	68177453056.000
02/11/2010	2985.08	3001.64	2976.08	2985.50	62462058	65796304896.000
02/12/2010	2996.09	3018.86	2993.44	3018.13	60694994	67723890688.000
02/22/2010	3016.70	3026.66	3002.81	3003.40	75193872	79980085248.000
02/23/2010	2998.91	2998.91	2938.75	2982.58	89011526	99815440384.000
02/24/2010	2964.98	3023.74	2955.07	3022.18	99625941	106781057024.000
02/25/2010	3026.66	3063.00	3022.37	3060.62	130544488	140960595968.000
02/26/2010	3053.50	3067.52	3041.69	3051.94	109599884	122741448704.000
03/01/2010	3057.01	3093.09	3054.55	3087.84	120949908	132858732544.000
03/02/2010	3089.71	3095.99	3060.96	3073.11	113653844	125959733248.000
03/03/2010	3074.10	3098.46	3061.47	3097.01	123134062	137578414080.000
03/04/2010	3098.07	3102.40	3016.22	3023.37	136744532	146744852480.000
03/05/2010	3026.64	3044.16	3011.09	3031.06	98280192	106750656512.000
03/08/2010	3036.41	3058.83	3030.90	3053.23	85598074	93590028288.000
03/09/2010	3053.26	3084.85	3028.69	3069.14	99564081	108844580864.000
03/10/2010	3067.15	3085.99	3034.74	3048.93	90553114	99858587648.000
03/11/2010	3050.64	3070.94	3025.31	3051.28	87850573	97785479168.000
03/12/2010	3051.47	3057.52	3011.97	3013.41	77895573	85619236864.000
03/15/2010	3010.72	3013.52	2963.49	2976.94	73318288	76588359680.000
03/16/2010	2974.49	2993.84	2963.44	2992.84	64986777	70928498688.000
03/17/2010	2999.82	3050.76	2994.89	3050.48	96339656	106714079232.000
03/18/2010	3053.16	3063.59	3035.02	3046.09	98192977	109864443904.000
03/19/2010	3046.75	3069.66	3031.02	3067.75	102391878	104729190400.000
03/22/2010	3069.66	3083.35	3061.76	3074.58	105968226	114941353984.000
03/23/2010	3076.96	3082.97	3051.21	3053.13	101281836	109922451456.000
03/24/2010	3058.93	3076.75	3052.21	3056.81	98158385	104740421632.000
03/25/2010	3051.36	3051.36	3012.31	3019.18	97324481	106404888576.000
03/26/2010	3017.21	3067.71	3009.91	3059.72	104093575	110540046336.000
03/29/2010	3076.05	3130.28	3071.69	3123.80	151903444	158427611136.000
03/30/2010	3123.83	3132.58	3113.77	3128.47	112628558	126808973312.000
03/31/2010	3129.57	3130.11	3101.76	3109.10	111534902	124511952896.000
04/01/2010	3111.93	3148.34	3111.93	3147.42	140784311	156081094656.000
04/02/2010	3154.77	3159.60	3141.87	3157.96	133339706	151580262400.000
04/06/2010	3170.61	3177.97	3141.93	3158.68	132234655	146262753280.000
04/07/2010	3156.31	3161.08	3132.24	3148.22	114137791	128495083520.000
04/08/2010	3143.45	3143.83	3110.26	3118.71	126899481	143865167872.000
04/09/2010	3118.93	3146.46	3114.79	3145.35	114165555	135452893184.000
04/12/2010	3151.89	3156.21	3111.90	3129.26	147730699	176520118272.000
04/13/2010	3129.69	3173.63	3101.48	3161.25	161433772	187820982272.000
04/14/2010	3161.55	3167.66	3145.55	3166.18	114888782	139342725120.000
04/15/2010	3168.14	3181.66	3135.99	3164.97	116473283	138487431168.000
04/16/2010	3159.67	3159.67	3121.37	3130.30	95126164	104799354880.000
04/19/2010	3096.78	3096.78	2977.77	2980.30	153147986	160088260608.000
04/20/2010	2980.08	2998.91	2941.35	2979.53	118165377	127159484416.000
04/21/2010	2984.62	3034.33	2972.10	3033.28	131151397	148225933312.000
04/22/2010	3021.29	3023.64	2978.46	2999.48	136997709	155532705792.000
04/23/2010	2995.57	3015.63	2966.78	2983.54	117602050	138032332800.000
04/26/2010	2988.08	2996.83	2965.83	2969.50	104096140	118656204800.000
04/27/2010	2962.15	2962.15	2866.34	2907.93	124398796	133424439296.000
04/28/2010	2883.17	2916.68	2865.47	2900.33	95519306	106520698880.000
04/29/2010	2912.20	2928.93	2867.94	2868.43	99942727	113842536448.000
04/30/2010	2867.65	2875.81	2820.95	2870.61	103631949	108077645824.000
05/04/2010	2821.35	2862.56	2809.13	2835.28	79010405	80475332608.000
05/05/2010	2804.51	2857.29	2770.33	2857.15	112685572	116421984256.000
05/06/2010	2838.95	2838.95	2735.00	2739.70	113710881	115810107392.000
05/07/2010	2685.99	2732.18	2665.81	2688.38	111599524	111011143680.000
05/10/2010	2690.86	2713.06	2646.59	2698.76	99885546	97794236416.000
05/11/2010	2745.60	2751.07	2638.53	2647.57	116181953	104271421440.000
05/12/2010	2628.02	2668.12	2604.20	2655.71	106781855	93549084672.000
05/13/2010	2653.58	2711.07	2646.90	2710.51	103204141	93473619968.000
05/14/2010	2692.10	2712.86	2677.19	2696.63	88118879	84334321664.000
05/17/2010	2663.88	2663.88	2557.24	2559.93	102158253	90516406272.000
05/18/2010	2555.14	2603.32	2529.63	2594.78	103796642	87281336320.000
05/19/2010	2581.63	2623.96	2554.98	2587.81	90466621	78977949696.000
05/20/2010	2571.54	2609.64	2551.45	2555.94	82742613	73910730752.000
05/21/2010	2492.57	2584.45	2481.97	2583.52	103033636	89265422336.000
05/24/2010	2596.32	2680.49	2596.32	2673.42	133321997	124403539968.000
05/25/2010	2654.36	2659.74	2609.09	2622.63	106011460	103243210752.000
05/26/2010	2620.85	2644.94	2610.51	2625.79	81570479	76555304960.000
05/27/2010	2615.10	2662.08	2583.55	2655.92	105685367	98495864832.000
05/28/2010	2680.40	2686.54	2641.41	2655.77	112506324	101415968768.000
05/31/2010	2647.87	2665.39	2591.53	2592.15	97390527	89185116160.000
06/01/2010	2577.76	2598.90	2534.27	2568.28	93289073	81840652288.000
06/02/2010	2548.54	2572.34	2521.06	2571.42	76092486	70990897152.000
06/03/2010	2575.77	2596.14	2551.53	2552.66	86990411	76458418176.000
06/04/2010	2536.23	2556.97	2527.87	2553.59	67027951	61720657920.000
06/07/2010	2508.33	2527.10	2491.66	2511.73	77361114	71384481792.000
06/08/2010	2510.08	2531.88	2491.65	2513.95	71810648	70326272000.000
06/09/2010	2523.88	2589.47	2501.12	2583.87	118099941	105209995264.000
06/10/2010	2561.55	2581.05	2554.79	2562.58	88318600	82079506432.000
06/11/2010	2574.90	2590.98	2566.62	2569.94	77718278	75181211648.000
06/17/2010	2588.97	2595.51	2559.72	2560.25	65401990	62786248704.000
06/18/2010	2556.60	2568.86	2505.33	2513.22	81520181	74230841344.000
06/21/2010	2517.29	2587.34	2504.31	2586.21	99521919	84003921920.000
06/22/2010	2579.63	2598.35	2572.96	2588.70	72428357	66888187904.000
06/23/2010	2576.34	2593.67	2546.52	2569.87	73981577	63488245760.000
06/24/2010	2563.64	2586.90	2554.34	2566.75	58237643	52107341824.000
06/25/2010	2556.54	2572.83	2534.27	2552.82	58477103	52749602816.000
06/28/2010	2550.65	2561.48	2528.39	2535.28	51436894	46192664576.000
06/29/2010	2534.50	2541.14	2425.93	2427.05	93473117	73376808960.000
06/30/2010	2409.54	2411.44	2382.36	2398.37	67271883	52558888960.000
07/01/2010	2393.95	2410.77	2371.78	2373.79	60830286	47582834688.000
07/02/2010	2371.32	2386.40	2319.74	2382.90	84619381	63295938560.000
07/05/2010	2358.76	2378.09	2335.57	2363.95	66879177	44746940416.000
07/06/2010	2358.28	2409.78	2356.55	2409.42	81002889	57628971008.000
07/07/2010	2407.67	2421.68	2392.57	2421.12	67152261	53658542080.000
07/08/2010	2429.68	2436.28	2402.00	2415.15	61164293	51353845760.000
07/09/2010	2416.58	2485.60	2398.68	2470.92	100721614	83453362176.000
07/12/2010	2468.54	2501.02	2455.81	2490.72	94617475	82893856768.000
07/13/2010	2468.69	2468.69	2439.24	2450.29	77640232	64591683584.000
07/14/2010	2456.10	2494.59	2456.10	2470.44	82805376	71385260032.000
07/15/2010	2465.99	2487.24	2423.65	2424.30	117510321	73453322240.000
07/16/2010	2414.68	2428.46	2389.07	2424.27	80934150	56986935296.000
07/19/2010	2399.58	2484.19	2392.27	2475.42	105709765	81159970816.000
07/20/2010	2477.75	2530.33	2477.46	2528.73	132382407	113278976000.000
07/21/2010	2529.62	2553.45	2520.15	2535.39	125845260	107158831104.000
07/22/2010	2525.98	2563.24	2522.20	2562.41	116699864	97057193984.000
07/23/2010	2566.85	2579.52	2549.24	2572.03	125865111	102633529344.000
07/26/2010	2576.37	2589.48	2556.47	2588.68	104540607	89753591808.000
07/27/2010	2581.59	2588.00	2565.64	2575.37	99031007	86319177728.000
07/28/2010	2574.32	2636.00	2564.16	2633.66	146193027	123955986432.000
07/29/2010	2635.05	2656.41	2623.94	2648.12	156572146	133051867136.000
07/30/2010	2642.85	2643.03	2614.73	2637.50	107066469	95401328640.000
08/02/2010	2635.81	2675.76	2633.65	2672.52	131925765	112156983296.000
08/03/2010	2678.79	2681.79	2626.72	2627.00	145598068	132380147712.000
08/04/2010	2620.50	2638.90	2589.99	2638.52	133762151	115185516544.000
08/05/2010	2636.24	2640.59	2606.62	2620.76	128048819	116955758592.000
08/06/2010	2618.71	2659.41	2598.91	2658.39	134772713	124990824448.000
08/09/2010	2656.36	2676.09	2650.40	2672.53	137100459	128442892288.000
08/10/2010	2672.79	2675.31	2594.34	2595.27	141535686	131287285760.000
08/11/2010	2587.61	2618.45	2586.02	2607.50	100286698	90162544640.000
08/12/2010	2584.92	2608.76	2570.96	2575.48	106481034	97353187328.000
08/13/2010	2576.69	2607.03	2564.84	2606.70	99461716	92588507136.000
08/16/2010	2603.79	2665.31	2596.77	2661.71	140100012	132298571776.000
08/17/2010	2663.18	2677.57	2654.01	2671.89	133731066	129954709504.000
08/18/2010	2674.50	2687.76	2654.41	2666.30	149040313	130297298944.000
08/19/2010	2669.43	2701.93	2659.30	2687.98	143211370	134944219136.000
08/20/2010	2677.02	2683.29	2636.91	2642.31	133844304	121635749888.000
08/23/2010	2637.82	2656.12	2629.71	2639.37	97571922	92616466432.000
08/24/2010	2636.53	2667.17	2614.56	2650.31	123896077	108055461888.000
08/25/2010	2634.95	2645.50	2595.73	2596.58	122661109	109756227584.000
08/26/2010	2604.88	2616.96	2590.61	2603.48	89344081	82918244352.000
08/27/2010	2602.50	2613.49	2588.64	2610.74	76986972	75938496512.000
08/30/2010	2622.27	2656.36	2620.19	2652.66	123486986	122287529984.000
08/31/2010	2644.79	2647.25	2626.79	2638.80	119586756	125726466048.000
09/01/2010	2641.05	2662.88	2604.49	2622.88	146411845	140401836032.000
09/02/2010	2646.89	2659.98	2636.42	2655.78	134796039	143355281408.000
09/03/2010	2658.13	2660.54	2631.85	2655.39	139408992	147162251264.000
09/06/2010	2667.20	2698.60	2664.24	2696.25	160113840	162059878400.000
09/07/2010	2698.22	2704.93	2679.02	2698.36	122360268	124792127488.000
09/08/2010	2687.71	2695.84	2674.32	2695.29	121039751	131883130880.000
09/09/2010	2698.64	2698.64	2651.60	2656.35	143897600	157340008448.000
09/10/2010	2657.23	2667.84	2628.83	2663.21	127547300	135542571008.000
09/13/2010	2665.65	2696.67	2660.61	2688.32	131056018	142229553152.000
09/14/2010	2694.07	2703.78	2678.97	2688.52	131193839	142244904960.000
09/15/2010	2688.39	2688.49	2645.86	2652.50	131545382	139548196864.000
09/16/2010	2646.92	2653.27	2583.34	2602.46	132904629	129965547520.000
09/17/2010	2607.55	2615.08	2592.54	2598.69	91459003	95490260992.000
09/20/2010	2601.48	2607.35	2573.63	2588.71	87931329	90694819840.000
09/21/2010	2593.76	2601.10	2580.18	2591.55	63513973	66941636608.000
09/27/2010	2600.54	2629.04	2597.14	2627.97	85235162	91411193856.000
09/28/2010	2625.33	2625.33	2607.02	2611.35	105640578	116434239488.000
09/29/2010	2608.92	2634.12	2603.93	2610.68	94705134	106652065792.000
09/30/2010	2599.71	2656.00	2597.60	2655.66	99965652	108229115904.000
10/08/2010	2681.25	2747.80	2677.99	2738.74	154842792	170309713920.000
10/11/2010	2755.03	2823.60	2755.03	2806.94	234107301	257132150784.000
10/12/2010	2795.76	2843.43	2782.34	2841.41	183345098	214009315328.000
10/13/2010	2842.14	2862.03	2826.22	2861.36	204856263	231006109696.000
10/14/2010	2881.55	2919.41	2864.52	2879.64	252315865	268050890752.000
10/15/2010	2863.74	2971.16	2858.22	2971.16	270345643	277649457152.000
10/18/2010	2985.46	3026.10	2944.71	2955.23	313731778	307579420672.000
10/19/2010	2949.63	3002.37	2931.91	3001.85	200031342	203737612288.000
10/20/2010	2947.51	3041.15	2942.50	3003.95	248942323	267939020800.000
10/21/2010	3009.22	3018.24	2958.55	2983.53	184194816	208327999488.000
10/22/2010	2976.75	2997.62	2954.62	2975.04	164470069	197210079232.000
10/25/2010	2979.71	3051.54	2959.30	3051.42	215013383	254642405376.000
10/26/2010	3065.84	3073.38	3017.82	3041.54	218718675	263036665856.000
10/27/2010	3031.65	3056.40	2988.87	2997.05	200353270	233282240512.000
10/28/2010	2989.29	3007.01	2969.30	2992.58	163821965	188158951424.000
10/29/2010	2993.30	2996.77	2955.48	2978.83	169299934	197660704768.000
11/01/2010	2986.89	3054.05	2986.89	3054.02	212136774	253939204096.000
11/02/2010	3061.63	3089.57	3029.32	3045.43	247101254	309231124480.000
11/03/2010	3044.02	3069.07	3017.10	3030.99	212275689	247261790208.000
11/04/2010	3035.37	3087.42	3035.37	3086.94	196342867	230744375296.000
11/05/2010	3129.87	3142.59	3105.92	3129.50	227970096	275354320896.000
11/08/2010	3140.40	3160.70	3124.09	3159.51	223699938	261671583744.000
11/09/2010	3159.02	3159.02	3110.34	3135.00	210097602	250331971584.000
11/10/2010	3120.44	3124.26	3093.88	3115.36	204678934	251614150656.000
11/11/2010	3108.51	3186.72	3102.77	3147.74	235039422	290302033920.000
11/12/2010	3121.92	3150.15	2975.16	2985.43	275732634	303388196864.000
11/15/2010	2984.87	3016.13	2939.68	3014.41	182643163	200616001536.000
11/16/2010	3007.64	3007.64	2885.75	2894.54	202748648	225428537344.000
11/17/2010	2852.48	2891.05	2824.12	2838.86	150755556	162051637248.000
11/18/2010	2855.61	2873.70	2827.18	2865.45	128359872	130717966336.000
11/19/2010	2879.65	2888.75	2806.64	2888.57	151705029	158924800000.000
11/22/2010	2861.61	2904.97	2852.77	2884.37	149004432	165210783744.000
11/23/2010	2872.17	2872.17	2791.58	2828.28	138528666	147786465280.000
11/24/2010	2794.86	2861.48	2794.86	2859.94	138859440	150474817536.000
11/25/2010	2875.86	2901.67	2856.96	2898.26	150993378	169509027840.000
11/26/2010	2890.29	2894.42	2851.96	2871.70	124679930	145357275136.000
11/29/2010	2861.15	2878.83	2841.79	2866.36	115034137	135520182272.000
11/30/2010	2863.41	2881.16	2758.92	2820.18	164585301	176139042816.000
12/01/2010	2810.54	2834.20	2795.81	2823.45	93095696	105726959616.000
12/02/2010	2860.46	2870.81	2841.47	2843.61	115736868	133725143040.000
12/03/2010	2846.72	2853.40	2822.74	2842.43	96481074	107496554496.000
12/06/2010	2850.38	2871.41	2831.70	2857.18	103928536	112639049728.000
12/07/2010	2843.77	2884.53	2809.11	2875.86	101184181	113049059328.000
12/08/2010	2868.73	2880.56	2843.94	2848.55	99224980	111757533184.000
12/09/2010	2837.61	2854.70	2808.51	2810.95	104740659	109956661248.000
12/10/2010	2798.74	2850.42	2792.52	2841.04	92410224	99589226496.000
12/13/2010	2850.33	2923.77	2847.66	2922.95	144036380	161839710208.000
12/14/2010	2928.30	2933.41	2912.42	2927.08	132789462	154467745792.000
12/15/2010	2927.26	2939.05	2905.65	2911.41	121115584	144768040960.000
12/16/2010	2908.87	2921.27	2891.86	2898.14	95086935	110768857088.000
12/17/2010	2896.77	2898.81	2881.00	2893.74	81044837	94717992960.000
12/20/2010	2901.47	2911.56	2804.56	2852.92	133646237	148829650944.000
12/21/2010	2857.59	2908.17	2846.63	2904.11	126443459	138778656768.000
12/22/2010	2910.73	2917.20	2867.05	2877.90	111527795	127590596608.000
12/23/2010	2874.20	2893.71	2849.84	2855.22	101062517	110854176768.000
12/24/2010	2841.35	2853.49	2813.50	2835.16	94833605	97556463616.000
12/27/2010	2842.81	2876.81	2774.54	2781.40	113573302	125178019840.000
12/28/2010	2768.03	2775.15	2730.41	2732.99	99402207	98704146432.000
12/29/2010	2735.48	2753.03	2721.48	2751.53	73072702	77247209472.000
12/30/2010	2751.97	2768.13	2724.54	2759.58	83045226	87203594240.000
12/31/2010	2759.16	2808.93	2758.13	2808.08	94574604	109728227328.000
01/04/2011	2825.33	2855.40	2810.11	2852.65	122603786	147099287552.000
01/05/2011	2833.12	2850.49	2824.30	2838.59	115080017	136605556736.000
01/06/2011	2838.43	2853.88	2816.95	2824.20	93262307	114393079808.000
01/07/2011	2820.66	2868.01	2807.87	2838.80	130892453	139308482560.000
01/10/2011	2832.62	2847.36	2786.86	2791.81	102350528	112231858176.000
01/11/2011	2783.48	2810.76	2770.34	2804.05	91000761	95790473216.000
01/12/2011	2811.79	2828.47	2788.13	2821.31	88306878	89286860800.000
01/13/2011	2830.53	2837.53	2810.87	2827.71	82491773	88898904064.000
01/14/2011	2817.05	2817.05	2780.44	2791.34	84545717	91633254400.000
01/17/2011	2772.45	2780.94	2698.78	2706.66	108833416	106820714496.000
01/18/2011	2696.15	2715.41	2683.37	2708.98	69954662	68839817216.000
01/19/2011	2707.82	2759.60	2700.81	2758.10	88787872	90985005056.000
01/20/2011	2752.80	2752.80	2676.13	2677.65	96939735	96876167168.000
01/21/2011	2668.68	2746.18	2667.29	2715.29	110451977	104579031040.000
01/24/2011	2716.52	2736.11	2690.65	2695.72	97761294	97331437568.000
01/25/2011	2691.69	2701.04	2661.45	2677.43	79592280	76698460160.000
01/26/2011	2677.17	2710.74	2676.77	2708.81	67051840	68095148032.000
01/27/2011	2690.82	2753.00	2677.21	2749.15	117284233	116641243136.000
01/28/2011	2741.31	2759.44	2733.29	2752.75	91330387	99291856896.000
01/31/2011	2751.53	2790.92	2748.54	2790.69	98398464	107657560064.000
02/01/2011	2795.07	2805.05	2785.30	2798.96	78654504	90772496384.000
02/09/2011	2778.70	2804.21	2764.87	2774.07	95661044	105899646976.000
02/10/2011	2769.65	2819.06	2760.18	2818.16	106859973	118279651328.000
02/11/2011	2815.12	2835.41	2807.60	2827.33	116818535	128777969664.000
02/14/2011	2828.57	2906.26	2828.57	2899.13	171236743	182199173120.000
02/15/2011	2900.43	2934.47	2892.64	2899.24	168122250	189514072064.000
02/16/2011	2893.68	2924.19	2882.55	2923.90	139229770	161636286464.000
02/17/2011	2929.26	2939.28	2905.03	2926.96	141037734	170609098752.000
02/18/2011	2924.23	2924.23	2890.26	2899.79	124413192	143486877696.000
02/21/2011	2886.54	2932.82	2884.19	2932.25	130003746	147746553856.000
02/22/2011	2941.32	2944.41	2851.62	2855.52	171422412	194421161984.000
02/23/2011	2844.99	2868.48	2839.20	2862.63	120439994	138999595008.000
02/24/2011	2861.39	2881.54	2854.56	2878.60	119196729	138582360064.000
02/25/2011	2876.78	2890.32	2848.65	2878.57	109603081	125575315456.000
02/28/2011	2880.17	2906.17	2861.82	2905.05	127274933	149576318976.000
03/01/2011	2906.28	2931.58	2901.55	2918.92	148645028	173892157440.000
03/02/2011	2905.51	2924.96	2883.57	2913.81	144173381	167054180352.000
03/03/2011	2918.73	2937.56	2900.76	2902.98	164828972	179827998720.000
03/04/2011	2902.19	2944.46	2898.08	2942.31	129271958	146052792320.000
03/07/2011	2952.72	3000.43	2952.72	2996.21	177510040	210234769408.000
03/08/2011	2996.73	3001.62	2976.60	2999.94	137269606	170430955520.000
03/09/2011	3002.55	3012.04	2989.34	3002.15	135053915	166821396480.000
03/10/2011	2995.77	2995.77	2954.37	2957.14	135238994	168228782080.000
03/11/2011	2942.42	2966.98	2927.68	2933.80	127845915	154274938880.000
03/14/2011	2923.98	2939.65	2914.46	2937.63	125582009	153795985408.000
03/15/2011	2927.98	2927.98	2850.94	2896.26	172272612	189815701504.000
03/16/2011	2894.25	2934.02	2894.25	2930.80	140044613	167171293184.000
03/17/2011	2906.95	2935.63	2885.65	2897.30	147421745	171981078528.000
03/18/2011	2920.81	2930.61	2900.87	2906.89	107808468	128490897408.000
03/21/2011	2913.91	2927.07	2895.15	2909.14	105097981	123623440384.000
03/22/2011	2917.69	2923.39	2884.75	2919.14	106469167	121852993536.000
03/23/2011	2919.02	2950.42	2911.63	2948.48	122810341	139787780096.000
03/24/2011	2949.85	2958.66	2942.13	2946.71	116307678	138238558208.000
03/25/2011	2948.54	2985.08	2946.70	2977.81	153205491	173562363904.000
03/28/2011	2985.36	3005.78	2979.20	2984.00	169306067	198231261184.000
03/29/2011	2979.86	2994.17	2953.54	2958.08	180640106	201697280000.000
03/30/2011	2955.45	2968.18	2935.75	2955.77	139370044	154444988416.000
03/31/2011	2954.65	2961.63	2914.38	2928.11	116767618	135660912640.000
04/01/2011	2932.48	2967.85	2924.39	2967.41	110219749	127272837120.000
04/06/2011	2964.21	3005.24	2963.90	3001.36	156718412	178704629760.000
04/07/2011	3003.20	3012.29	2990.31	3007.91	133886713	154311131136.000
04/08/2011	3005.37	3031.10	2998.34	3030.02	123817024	148542341120.000
04/11/2011	3037.91	3059.57	3019.89	3022.75	158087447	184386568192.000
04/12/2011	3012.79	3039.12	3003.45	3021.37	157956281	167117832192.000
04/13/2011	3006.83	3050.40	2994.47	3050.40	138585676	148905771008.000
04/14/2011	3049.67	3058.24	3036.73	3042.64	140801849	150275932160.000
04/15/2011	3036.34	3062.53	3020.16	3050.53	141741926	150697164800.000
04/18/2011	3040.53	3067.46	3037.19	3057.33	150764092	162870640640.000
04/19/2011	3038.81	3038.81	2996.22	2999.04	153485257	167927742464.000
04/20/2011	3005.97	3019.12	2992.67	3007.04	128317165	144904617984.000
04/21/2011	3021.77	3035.47	3012.54	3026.67	128332496	148319436800.000
04/22/2011	3025.70	3032.97	3004.46	3010.52	124375143	138236018688.000
04/25/2011	3003.03	3003.61	2964.64	2964.95	128284887	142058225664.000
04/26/2011	2956.95	2970.28	2931.50	2938.98	106497502	113890836480.000
04/27/2011	2946.33	2961.13	2907.66	2925.41	116709577	116293386240.000
04/28/2011	2937.95	2953.19	2884.84	2887.04	121275675	117862817792.000
04/29/2011	2886.63	2913.56	2871.01	2911.51	101989389	95097004032.000
05/03/2011	2911.51	2933.46	2890.22	2932.19	108343988	104159657984.000
05/04/2011	2916.84	2916.97	2860.07	2866.02	124379051	126914650112.000
05/05/2011	2854.77	2880.13	2849.91	2872.40	98861010	99921805312.000
05/06/2011	2842.76	2881.71	2834.46	2863.89	102577114	106606075904.000
05/09/2011	2868.24	2885.18	2861.42	2872.46	87632166	94783381504.000
05/10/2011	2876.98	2891.03	2865.10	2890.63	87583238	96995082240.000
05/11/2011	2890.35	2897.14	2868.35	2883.42	97584232	107788017664.000
05/12/2011	2864.98	2876.45	2843.10	2844.08	106428484	115013320704.000
05/13/2011	2846.31	2871.99	2832.25	2871.03	103797660	105286844416.000
05/16/2011	2864.38	2877.09	2846.31	2849.07	91146871	96655507456.000
05/17/2011	2846.45	2869.23	2821.20	2852.77	102872163	110882775040.000
05/18/2011	2846.72	2877.43	2843.68	2872.77	83814176	91304460288.000
05/19/2011	2879.39	2884.14	2856.83	2859.57	83407239	92002295808.000
05/20/2011	2858.31	2866.76	2850.45	2858.46	75151421	84605231104.000
05/23/2011	2853.29	2853.29	2771.12	2774.57	107910956	112663347200.000
05/24/2011	2766.06	2771.75	2744.78	2767.06	82556845	89829720064.000
05/25/2011	2764.56	2771.18	2737.33	2741.74	80872911	87059824640.000
05/26/2011	2755.39	2764.89	2734.54	2736.53	86296155	93521297408.000
05/27/2011	2739.39	2746.84	2708.55	2709.95	93607903	93187325952.000
05/30/2011	2704.48	2728.06	2689.21	2706.36	73811397	72145698816.000
05/31/2011	2707.56	2744.93	2702.09	2743.47	78432041	79055486976.000
06/01/2011	2737.06	2744.56	2726.49	2743.57	79444358	78783373312.000
06/02/2011	2715.32	2727.99	2676.54	2705.18	96806562	95553929216.000
06/03/2011	2701.77	2732.43	2701.25	2728.02	74710687	79125315584.000
06/07/2011	2720.97	2745.77	2717.31	2744.30	71784301	79913369600.000
06/08/2011	2742.04	2754.12	2715.25	2750.29	80551646	88231337984.000
